"","Location","Date","temp"
"33194","Mississippi","199905","71.1"
"33195","Mississippi","199906","78.4"
"33196","Mississippi","199907","81.6"
"33197","Mississippi","199908","82.5"
"33198","Mississippi","199909","73.7"
"33199","Mississippi","199910","63.9"
"33200","Mississippi","199911","56.7"
"33201","Mississippi","199912","47.6"
"33202","Mississippi","200001","47.3"
"33203","Mississippi","200002","53.2"
"33204","Mississippi","200003","59.8"
"33205","Mississippi","200004","61.3"
"33206","Mississippi","200005","74.4"
"33207","Mississippi","200006","78.1"
"33208","Mississippi","200007","82.2"
"33209","Mississippi","200008","83.2"
"33210","Mississippi","200009","75.4"
"33211","Mississippi","200010","65.2"
"33212","Mississippi","200011","52.1"
"33213","Mississippi","200012","38.4"
"33214","Mississippi","200101","40.9"
"33215","Mississippi","200102","52.5"
"33216","Mississippi","200103","51.7"
"33217","Mississippi","200104","66.8"
"33218","Mississippi","200105","71.7"
"33219","Mississippi","200106","76.6"
"33220","Mississippi","200107","81"
"33221","Mississippi","200108","79.7"
"33222","Mississippi","200109","73"
"33223","Mississippi","200110","61.1"
"33224","Mississippi","200111","58.6"
"33225","Mississippi","200112","50.8"
"33226","Mississippi","200201","47.5"
"33227","Mississippi","200202","46"
"33228","Mississippi","200203","54.9"
"33229","Mississippi","200204","66.7"
"33230","Mississippi","200205","70.9"
"33231","Mississippi","200206","77.8"
"33232","Mississippi","200207","81.1"
"33233","Mississippi","200208","80.1"
"33234","Mississippi","200209","77.6"
"33235","Mississippi","200210","67"
"33236","Mississippi","200211","51.6"
"33237","Mississippi","200212","46.6"
"33238","Mississippi","200301","40.5"
"33239","Mississippi","200302","46.7"
"33240","Mississippi","200303","56.4"
"33241","Mississippi","200304","64.3"
"33242","Mississippi","200305","73"
"33243","Mississippi","200306","76.6"
"33244","Mississippi","200307","79.7"
"33245","Mississippi","200308","80.6"
"33246","Mississippi","200309","73.4"
"33247","Mississippi","200310","64.5"
"33248","Mississippi","200311","58.6"
"33249","Mississippi","200312","44.9"
"33250","Mississippi","200401","45.3"
"33251","Mississippi","200402","45.4"
"33252","Mississippi","200403","59.6"
"33253","Mississippi","200404","62.3"
"33254","Mississippi","200405","72.6"
"33255","Mississippi","200406","77.4"
"33256","Mississippi","200407","79.5"
"33257","Mississippi","200408","76.8"
"33258","Mississippi","200409","74.7"
"33259","Mississippi","200410","70.2"
"33260","Mississippi","200411","58.8"
"33261","Mississippi","200412","45.5"
"33262","Mississippi","200501","50.1"
"33263","Mississippi","200502","51.6"
"33264","Mississippi","200503","53.8"
"33265","Mississippi","200504","62.8"
"33266","Mississippi","200505","69.4"
"33267","Mississippi","200506","77.7"
"33268","Mississippi","200507","81"
"33269","Mississippi","200508","82"
"33270","Mississippi","200509","77.9"
"33271","Mississippi","200510","64.1"
"33272","Mississippi","200511","56.7"
"33273","Mississippi","200512","44.2"
"33274","Mississippi","200601","51.5"
"33275","Mississippi","200602","46"
"33276","Mississippi","200603","57.1"
"33277","Mississippi","200604","68.4"
"33278","Mississippi","200605","71.6"
"33279","Mississippi","200606","78.6"
"33280","Mississippi","200607","82"
"33281","Mississippi","200608","83"
"33282","Mississippi","200609","73"
"33283","Mississippi","200610","63.4"
"33284","Mississippi","200611","53.5"
"33285","Mississippi","200612","49"
"33286","Mississippi","200701","46.2"
"33287","Mississippi","200702","46"
"33288","Mississippi","200703","61.3"
"33289","Mississippi","200704","61"
"33290","Mississippi","200705","72.2"
"33291","Mississippi","200706","79.2"
"33292","Mississippi","200707","79.1"
"33293","Mississippi","200708","84.2"
"33294","Mississippi","200709","76.7"
"33295","Mississippi","200710","66.5"
"33296","Mississippi","200711","55.1"
"33297","Mississippi","200712","51.9"
"33298","Mississippi","200801","43.5"
"33299","Mississippi","200802","50.1"
"33300","Mississippi","200803","56.3"
"33301","Mississippi","200804","63"
"33302","Mississippi","200805","71.1"
"33303","Mississippi","200806","79.2"
"33304","Mississippi","200807","81.2"
"33305","Mississippi","200808","78.5"
"33306","Mississippi","200809","74.1"
"33307","Mississippi","200810","62.6"
"33308","Mississippi","200811","52"
"33309","Mississippi","200812","48.3"
"33310","Mississippi","200901","45.1"
"33311","Mississippi","200902","50.6"
"33312","Mississippi","200903","57.6"
"33313","Mississippi","200904","62.8"
"33314","Mississippi","200905","71.8"
"33315","Mississippi","200906","80.2"
"33316","Mississippi","200907","79.4"
"33317","Mississippi","200908","78.7"
"33318","Mississippi","200909","75.8"
"33319","Mississippi","200910","62.6"
"33320","Mississippi","200911","54.7"
"33321","Mississippi","200912","44.3"
"33322","Mississippi","201001","40.6"
"33323","Mississippi","201002","40.7"
"33324","Mississippi","201003","52.3"
"33325","Mississippi","201004","65.1"
"33326","Mississippi","201005","74.4"
"33327","Mississippi","201006","82.2"
"33328","Mississippi","201007","82.7"
"33329","Mississippi","201008","83.8"
"33330","Mississippi","201009","77"
"33331","Mississippi","201010","65"
"33332","Mississippi","201011","55.7"
"33333","Mississippi","201012","42.3"
"33334","Mississippi","201101","42.2"
"33335","Mississippi","201102","49.8"
"33336","Mississippi","201103","57.8"
"33337","Mississippi","201104","67"
"33338","Mississippi","201105","70.6"
"33339","Mississippi","201106","82.2"
"33340","Mississippi","201107","82.9"
"33341","Mississippi","201108","83"
"33342","Mississippi","201109","72.5"
"33343","Mississippi","201110","61.3"
"33344","Mississippi","201111","56.1"
"33345","Mississippi","201112","48"
"33346","Mississippi","201201","50.8"
"33347","Mississippi","201202","52.2"
"33348","Mississippi","201203","65.4"
"33349","Mississippi","201204","65.8"
"33350","Mississippi","201205","74.3"
"33351","Mississippi","201206","78.2"
"33352","Mississippi","201207","81.9"
"33353","Mississippi","201208","79.5"
"33354","Mississippi","201209","74.4"
"33355","Mississippi","201210","62.1"
"33356","Mississippi","201211","52"
"33357","Mississippi","201212","51.6"
"33358","Mississippi","201301","49.1"
"33359","Mississippi","201302","49"
"33360","Mississippi","201303","50.4"
"33361","Mississippi","201304","62.1"
"33362","Mississippi","201305","68.9"
"33363","Mississippi","201306","78.9"
"33364","Mississippi","201307","78.8"
"33365","Mississippi","201308","79.6"
"33366","Mississippi","201309","77"
"33367","Mississippi","201310","65.4"
"33368","Mississippi","201311","51.1"
"33369","Mississippi","201312","46.7"
"33370","Mississippi","201401","38.5"
"33371","Mississippi","201402","46.3"
"33372","Mississippi","201403","51.6"
"33373","Mississippi","201404","62.7"
"33374","Mississippi","201405","70.8"
"33375","Mississippi","201406","78.6"
"33376","Mississippi","201407","77.5"
"33377","Mississippi","201408","79.8"
"33378","Mississippi","201409","76.5"
"33379","Mississippi","201410","66.5"
"33380","Mississippi","201411","48.8"
"33381","Mississippi","201412","50.2"
"33382","Mississippi","201501","43.8"
"33383","Mississippi","201502","41.9"
"33384","Mississippi","201503","57.7"
"33385","Mississippi","201504","67"
"33386","Mississippi","201505","72.3"
"33387","Mississippi","201506","79.2"
"33388","Mississippi","201507","82.8"
"33389","Mississippi","201508","80.1"
"33390","Mississippi","201509","76.3"
"33391","Mississippi","201510","66.5"
"33392","Mississippi","201511","59.2"
"33393","Mississippi","201512","56.7"
"33394","Mississippi","201601","43.7"
"33395","Mississippi","201602","50.9"
"33396","Mississippi","201603","60.2"
"33397","Mississippi","201604","65.2"
"33398","Mississippi","201605","70.5"
"33399","Mississippi","201606","80.2"
"33400","Mississippi","201607","82.4"
"33401","Mississippi","201608","82"
"33402","Mississippi","201609","79"
"33403","Mississippi","201610","69.2"
"33404","Mississippi","201611","58.2"
"33405","Mississippi","201612","49.4"
"33406","Mississippi","201701","52.9"
"33407","Mississippi","201702","57.1"
"33408","Mississippi","201703","60.1"
"33409","Mississippi","201704","67.3"
"33410","Mississippi","201705","70.1"
"33411","Mississippi","201706","76.7"
"33412","Mississippi","201707","81.2"
"33413","Mississippi","201708","79.3"
"33414","Mississippi","201709","74.5"
"33415","Mississippi","201710","66.2"
"33416","Mississippi","201711","56.8"
"33417","Mississippi","201712","47.1"
"33418","Mississippi","201801","40.1"
"33419","Mississippi","201802","56.9"
"33420","Mississippi","201803","57.1"
"33421","Mississippi","201804","58.9"
"33422","Mississippi","201805","75.8"
"33423","Mississippi","201806","80.6"
"33424","Mississippi","201807","81.8"
"33425","Mississippi","201808","80.3"
"33426","Mississippi","201809","78.9"
"33427","Mississippi","201810","67.4"
"33428","Mississippi","201811","50.5"
"33429","Mississippi","201812","49"
"33430","Mississippi","201901","46.3"
"33431","Mississippi","201902","55"
"33432","Mississippi","201903","54.7"
"33433","Mississippi","201904","63.1"
"33434","Mississippi","201905","74.3"
"33435","Mississippi","201906","78.3"
"33436","Mississippi","201907","80.8"
"33437","Mississippi","201908","81.4"
"33438","Mississippi","201909","81.2"
"33439","Mississippi","201910","66.6"
"33440","Mississippi","201911","50.3"
"33441","Mississippi","201912","50.7"
"33442","Mississippi","202001","50.3"
"33443","Mississippi","202002","51.1"
"33444","Mississippi","202003","64.2"
"33445","Mississippi","202004","63"
"33446","Mississippi","202005","70.4"
"33447","Mississippi","202006","78.4"
"33448","Mississippi","202007","82.2"
"33449","Mississippi","202008","80.3"
"33450","Mississippi","202009","75.4"
"33451","Mississippi","202010","65.9"
"33452","Mississippi","202011","58.4"
"33453","Mississippi","202012","47.2"
"33454","Mississippi","202101","47.1"
"33455","Mississippi","202102","44.2"
"33456","Mississippi","202103","60.2"
"33457","Mississippi","202104","62.4"
"33458","Mississippi","202105","70.4"
"33459","Mississippi","202106","78.4"
"33460","Mississippi","202107","80.9"
"33461","Mississippi","202108","81.1"
"33462","Mississippi","202109","75"
"33463","Missouri","189501","24.5"
"33464","Missouri","189502","23.6"
"33465","Missouri","189503","42.6"
"33466","Missouri","189504","58"
"33467","Missouri","189505","64.8"
"33468","Missouri","189506","73.5"
"33469","Missouri","189507","74.7"
"33470","Missouri","189508","75.4"
"33471","Missouri","189509","71.6"
"33472","Missouri","189510","51.3"
"33473","Missouri","189511","41.1"
"33474","Missouri","189512","34"
"33475","Missouri","189601","32.3"
"33476","Missouri","189602","35.5"
"33477","Missouri","189603","38.5"
"33478","Missouri","189604","61.8"
"33479","Missouri","189605","70"
"33480","Missouri","189606","72.7"
"33481","Missouri","189607","77.6"
"33482","Missouri","189608","76.7"
"33483","Missouri","189609","65.2"
"33484","Missouri","189610","54"
"33485","Missouri","189611","42.1"
"33486","Missouri","189612","38.2"
"33487","Missouri","189701","27.7"
"33488","Missouri","189702","34.5"
"33489","Missouri","189703","44"
"33490","Missouri","189704","54"
"33491","Missouri","189705","62.2"
"33492","Missouri","189706","73.6"
"33493","Missouri","189707","78.9"
"33494","Missouri","189708","74.1"
"33495","Missouri","189709","73.8"
"33496","Missouri","189710","62.5"
"33497","Missouri","189711","42.7"
"33498","Missouri","189712","28.7"
"33499","Missouri","189801","33.9"
"33500","Missouri","189802","34.9"
"33501","Missouri","189803","44.4"
"33502","Missouri","189804","52"
"33503","Missouri","189805","65.4"
"33504","Missouri","189806","75.4"
"33505","Missouri","189807","76.2"
"33506","Missouri","189808","75.7"
"33507","Missouri","189809","70.8"
"33508","Missouri","189810","53.2"
"33509","Missouri","189811","39.4"
"33510","Missouri","189812","28.2"
"33511","Missouri","189901","29.4"
"33512","Missouri","189902","20.1"
"33513","Missouri","189903","37.1"
"33514","Missouri","189904","53.6"
"33515","Missouri","189905","66.9"
"33516","Missouri","189906","74"
"33517","Missouri","189907","75.9"
"33518","Missouri","189908","78.7"
"33519","Missouri","189909","67"
"33520","Missouri","189910","61.8"
"33521","Missouri","189911","48.5"
"33522","Missouri","189912","29.8"
"33523","Missouri","190001","33.7"
"33524","Missouri","190002","26.1"
"33525","Missouri","190003","40.6"
"33526","Missouri","190004","55.9"
"33527","Missouri","190005","65.9"
"33528","Missouri","190006","73"
"33529","Missouri","190007","76.6"
"33530","Missouri","190008","79.9"
"33531","Missouri","190009","70.9"
"33532","Missouri","190010","61.5"
"33533","Missouri","190011","43"
"33534","Missouri","190012","35"
"33535","Missouri","190101","34"
"33536","Missouri","190102","27.9"
"33537","Missouri","190103","42.6"
"33538","Missouri","190104","52.8"
"33539","Missouri","190105","63.5"
"33540","Missouri","190106","77.5"
"33541","Missouri","190107","85"
"33542","Missouri","190108","78.1"
"33543","Missouri","190109","68.4"
"33544","Missouri","190110","59.2"
"33545","Missouri","190111","42.5"
"33546","Missouri","190112","27.9"
"33547","Missouri","190201","29.3"
"33548","Missouri","190202","23.4"
"33549","Missouri","190203","44.8"
"33550","Missouri","190204","53.2"
"33551","Missouri","190205","69.3"
"33552","Missouri","190206","70.9"
"33553","Missouri","190207","76.8"
"33554","Missouri","190208","74.9"
"33555","Missouri","190209","62.4"
"33556","Missouri","190210","58.5"
"33557","Missouri","190211","49.2"
"33558","Missouri","190212","30.1"
"33559","Missouri","190301","30.5"
"33560","Missouri","190302","29.3"
"33561","Missouri","190303","46.1"
"33562","Missouri","190304","55.1"
"33563","Missouri","190305","64.8"
"33564","Missouri","190306","66.9"
"33565","Missouri","190307","77.2"
"33566","Missouri","190308","74.2"
"33567","Missouri","190309","65.9"
"33568","Missouri","190310","56.3"
"33569","Missouri","190311","39.9"
"33570","Missouri","190312","29.5"
"33571","Missouri","190401","26.4"
"33572","Missouri","190402","29.9"
"33573","Missouri","190403","44.4"
"33574","Missouri","190404","48.3"
"33575","Missouri","190405","63"
"33576","Missouri","190406","70.4"
"33577","Missouri","190407","74"
